BACKFILL|cmu1exukj00a5f622etdhcz2q|4400000|3:KHONG_DOC_DUOC||cmu1exukg00a4f622fsm5s268|KHAC(parser bỏ sót)
BACKFILL|cmu1exuko00a8f6226dt125s9|4080000|3:KHONG_DOC_DUOC||cmu1exukl00a7f622xotwxvq6|KHAC(parser bỏ sót)
BACKFILL|cmu1exuks00abf622lldslw83|5200000|3:KHONG_DOC_DUOC||cmu1exukq00aaf622l3ckb2sc|KHAC(parser bỏ sót)
SEPAY|uat-gdnh-22|5200000|3:KHONG_DOC_DUOC|||CUNG(cùng không gắn)
BACKFILL|cmu1exukx00aef622yt6pf7gu|5200000|3:KHONG_DOC_DUOC||cmu1exuku00adf622g1d4wk4c|KHAC(parser bỏ sót)
SEPAY|uat-gdnh-43|5200000|3:KHONG_DOC_DUOC|||CUNG(cùng không gắn)
BACKFILL|cmu1exule00anf6222bjkpfjc|4400000|3:KHONG_DOC_DUOC||cmu1exula00amf6223d1rmgma|KHAC(parser bỏ sót)
BACKFILL|cmu1exul700akf622a47uqbdv|3960000|3:KHONG_DOC_DUOC||cmu1exul300ajf622x5gtxvq4|KHAC(parser bỏ sót)
BACKFILL|cmu1exulq00atf62267b9d70e|4400000|3:KHONG_DOC_DUOC||cmu1exuln00asf622cos593ro|KHAC(parser bỏ sót)
BACKFILL|cmu1exulw00awf6221j0cukl5|4400000|3:KHONG_DOC_DUOC||cmu1exult00avf622z8tcuq4l|KHAC(parser bỏ sót)
BACKFILL|cmu1exum300b0f622uu7i6pk8|1080000|3:KHONG_DOC_DUOC||cmu1exum000azf622iw4iotk7|KHAC(parser bỏ sót)
BACKFILL|cmu1exulk00aqf622eq81s39t|1320000|3:KHONG_DOC_DUOC||cmu1exulh00apf6229r1q0wft|KHAC(parser bỏ sót)
BACKFILL|cmu1exum900b3f622a8qu2pls|5200000|3:KHONG_DOC_DUOC||cmu1exum600b2f622cf8kcd3n|KHAC(parser bỏ sót)
BACKFILL|cmu1exumu00bgf622x6ihorxa|3600000|3:KHONG_DOC_DUOC||cmu1exums00bff622hhmhcp3n|KHAC(parser bỏ sót)
BACKFILL|cmu1exumo00bcf622k5mun5j5|3600000|3:KHONG_DOC_DUOC||cmu1exumm00bbf6229g6bozfs|KHAC(parser bỏ sót)
BACKFILL|cmu1exumj00b9f622erkyrfof|5200000|3:KHONG_DOC_DUOC||cmu1exumg00b8f622bu7qysvj|KHAC(parser bỏ sót)
BACKFILL|cmu1exumd00b6f622opz8vf5x|5200000|3:KHONG_DOC_DUOC||cmu1exumb00b5f62212wys8sw|KHAC(parser bỏ sót)
BACKFILL|cmu1exun100bkf622m29dxqvu|3240000|3:KHONG_DOC_DUOC||cmu1exumz00bjf6228yhi1gnj|KHAC(parser bỏ sót)
BACKFILL|cmu1exun500bnf6222upem27p|4680000|3:KHONG_DOC_DUOC||cmu1exun300bmf622i6b929q1|KHAC(parser bỏ sót)
BACKFILL|cmu1exuna00bqf622mqtmg8qu|4400000|3:KHONG_DOC_DUOC||cmu1exun800bpf62237stddia|KHAC(parser bỏ sót)
BACKFILL|cmu1exung00btf622aecih29t|4400000|3:KHONG_DOC_DUOC||cmu1exund00bsf622k14tw5kp|KHAC(parser bỏ sót)
BACKFILL|cmu1exunp00bxf6223wbc3hw8|4400000|3:KHONG_DOC_DUOC||cmu1exunm00bwf6226744lldr|KHAC(parser bỏ sót)
BACKFILL|cmu1exunw00c1f622rvw00505|1320000|3:KHONG_DOC_DUOC||cmu1exunt00c0f622qrwrl9wa|KHAC(parser bỏ sót)
SEPAY|uat-gdnh-13|4400000|3:KHONG_DOC_DUOC|||CUNG(cùng không gắn)
BACKFILL|cmu1exuo200c5f622g2rh0uk4|4400000|3:KHONG_DOC_DUOC||cmu1exuo000c4f622l7gegulg|KHAC(parser bỏ sót)
BACKFILL|cmu1exuoa00cbf622wb4c5c9x|4400000|3:KHONG_DOC_DUOC||cmu1exuo800caf6226zha4g5r|KHAC(parser bỏ sót)
BACKFILL|cmu1exuo600c8f622yb8g9rsc|4400000|3:KHONG_DOC_DUOC||cmu1exuo400c7f622mfbsllva|KHAC(parser bỏ sót)
BACKFILL|cmu1exuoe00cef622e0o02h41|1680000|3:KHONG_DOC_DUOC||cmu1exuoc00cdf6222s60o79r|KHAC(parser bỏ sót)
SEPAY|uat-gdnh-29|3740000|3:KHONG_DOC_DUOC|||CUNG(cùng không gắn)
BACKFILL|cmu1exuos00cmf6229dy1t46j|4400000|3:KHONG_DOC_DUOC||cmu1exuop00clf622b5mcqqnk|KHAC(parser bỏ sót)
BACKFILL|cmu1exup000cpf622f50n2gmf|4680000|3:KHONG_DOC_DUOC||cmu1exuox00cof622mj16aeuo|KHAC(parser bỏ sót)
BACKFILL|cmu1exup400csf622k7nh8hhj|4800000|3:KHONG_DOC_DUOC||cmu1exup200crf622c68k9g4l|KHAC(parser bỏ sót)
SEPAY|uat-gdnh-49|4400000|3:KHONG_DOC_DUOC|||CUNG(cùng không gắn)
BACKFILL|cmu1exup800cvf622qgatjxld|5600000|3:KHONG_DOC_DUOC||cmu1exup600cuf622wpnja83t|KHAC(parser bỏ sót)
BACKFILL|cmu1exupe00cyf622m34ns5vb|3360000|3:KHONG_DOC_DUOC||cmu1exupa00cxf622uj2nq7je|KHAC(parser bỏ sót)
BACKFILL|cmu1exupj00d1f6228545np6a|3600000|3:KHONG_DOC_DUOC||cmu1exuph00d0f6226fq4z74b|KHAC(parser bỏ sót)
BACKFILL|cmu1exuon00cjf6228bwh9xv4|3740000|3:KHONG_DOC_DUOC||cmu1exuol00cif622xg0gv66q|KHAC(parser bỏ sót)
BACKFILL|cmu1exupo00d4f62245m92ags|4400000|3:KHONG_DOC_DUOC||cmu1exupl00d3f6226umkyd4q|KHAC(parser bỏ sót)
BACKFILL|cmu1exupu00d7f622nmj1rl8q|5200000|3:KHONG_DOC_DUOC||cmu1exupq00d6f622yvypv6xf|KHAC(parser bỏ sót)
SEPAY|uat-gdnh-20|4400000|3:KHONG_DOC_DUOC|||CUNG(cùng không gắn)
BACKFILL|cmu1exuq100daf62298vanh39|1560000|3:KHONG_DOC_DUOC||cmu1exupx00d9f6227xn44wcb|KHAC(parser bỏ sót)
BACKFILL|cmu1exuq800dff6225zr79kd2|4400000|3:KHONG_DOC_DUOC||cmu1exuq600def622u323019d|KHAC(parser bỏ sót)
BACKFILL|cmu1exuql00dof622x8jr4ai7|3960000|3:KHONG_DOC_DUOC||cmu1exuqj00dnf622cgx507vx|KHAC(parser bỏ sót)
BACKFILL|cmu1exuqd00dif6220irlq3mb|3600000|3:KHONG_DOC_DUOC||cmu1exuqa00dhf622fn44gcze|KHAC(parser bỏ sót)
BACKFILL|cmu1exuqh00dlf622rssmshnm|5600000|3:KHONG_DOC_DUOC||cmu1exuqf00dkf622np9fj2ff|KHAC(parser bỏ sót)
BACKFILL|cmu1exuqr00drf622v6ebhb8w|4800000|3:KHONG_DOC_DUOC||cmu1exuqp00dqf622dttphxiy|KHAC(parser bỏ sót)
SEPAY|uat-gdnh-52|4800000|3:KHONG_DOC_DUOC|||CUNG(cùng không gắn)
BACKFILL|cmu1exuqx00dvf622c5m3gcjz|2640000|3:KHONG_DOC_DUOC||cmu1exuqu00duf622qtkb2gzg|KHAC(parser bỏ sót)
BACKFILL|cmu1exur300dyf6226u3pqua7|4400000|3:KHONG_DOC_DUOC||cmu1exuqz00dxf622krdc1ldn|KHAC(parser bỏ sót)
BACKFILL|cmu1exurk00e6f622vzwocb4u|5600000|3:KHONG_DOC_DUOC||cmu1exurh00e5f622jl8atfgw|KHAC(parser bỏ sót)
BACKFILL|cmu1exurb00e3f622fzg9m8va|5200000|3:KHONG_DOC_DUOC||cmu1exur800e2f622pbcqfue9|KHAC(parser bỏ sót)
BACKFILL|cmu1exurv00e9f622pf17m4wd|4400000|3:KHONG_DOC_DUOC||cmu1exurt00e8f622icel07k4|KHAC(parser bỏ sót)
BACKFILL|cmu1exurz00ecf622iua99oje|5200000|3:KHONG_DOC_DUOC||cmu1exurx00ebf622wesu2q0g|KHAC(parser bỏ sót)
SEPAY|uat-gdnh-1|4800000|3:KHONG_DOC_DUOC|||CUNG(cùng không gắn)
BACKFILL|cmu1exus500egf622wi3jqbz0|4800000|3:KHONG_DOC_DUOC||cmu1exus200eff6225yl229n6|KHAC(parser bỏ sót)
BACKFILL|cmu1exusb00ejf622hr2ijpfv|4800000|3:KHONG_DOC_DUOC||cmu1exus800eif622oltrs3ch|KHAC(parser bỏ sót)
BACKFILL|cmu1exusj00eof622zvjhf1ks|1368000|3:KHONG_DOC_DUOC||cmu1exusg00enf622q3gqbpol|KHAC(parser bỏ sót)
BACKFILL|cmu1exusw00euf622pkc4j9xl|4400000|3:KHONG_DOC_DUOC||cmu1exust00etf622gu7csjfa|KHAC(parser bỏ sót)
